pat_id, title, USPA#, kind_code, date, serial#, series_code, field_date, us_class, pub_class, int_class, assignee, city, state
pat467, ELECTROCHROMIC MIRROR REFLECTIVE ELEMENT FOR VEHICULAR REARVIEW MIRROR ASSEMBLY, 20120206790, A1, August 16  2012, 452117, 13, April 20  2012, 359/267, 359/267, B32B 17/06 20130101; B32B 17/10036 20130101; B32B 17/10697 20130101; B60Q 1/2665 20130101; B60R 1/088 20130101; B60R 1/1207 20130101; C09K 9/02 20130101; C09K 2211/1007 20130101; C09K 2211/1011 20130101; C09K 2211/1014 20130101; C09K 2211/1029 20130101; C09K 2211/1033 20130101; C09K 2211/1037 20130101; G02F 1/15 20130101; G02F 1/1521 20130101; G02F 1/155 20130101; G02F 2001/1502 20130101; G02F 2001/151 20130101; G02F 2001/1512 20130101; G02F 2001/1515 20130101; G02F 2201/58 20130101; G02F 2202/022 20130101, , , 
pat468, STANDALONE PORTABLE SOLAR POWER SYSTEM, 20120206087, A1, August 16  2012, 397874, 13, February 16  2012, 320/101 ; 136/246, 320/101 ; 136/246, H02J 7/355 20130101, , , 
pat469, Detector Controlled Illuminating System, 20120206050, A1, August 16  2012, 357549, 13, January 24  2012, 315/152, 315/152, B60Q 1/04 20130101; B60Q 1/085 20130101; B60Q 1/1423 20130101; B60Q 2300/054 20130101; B60Q 2300/112 20130101; B60Q 2300/116 20130101; B60Q 2300/122 20130101; B60Q 2300/134 20130101; B60Q 2300/142 20130101; B60Q 2300/21 20130101; B60Q 2300/23 20130101; B60Q 2300/312 20130101; B60Q 2300/314 20130101; B60Q 2300/322 20130101; B60Q 2300/41 20130101; B60Q 2300/42 20130101; F21K 9/13 20130101; F21K 9/135 20130101; F21S 4/008 20130101; F21S 48/10 20130101; F21V 19/02 20130101; F21V 21/02 20130101; F21V 21/30 20130101; F21V 23/0471 20130101; F21V 29/2206 20130101; F21W 2101/10 20130101; F21W 2111/023 20130101; F21W 2111/027 20130101; F21W 2111/08 20130101; F21W 2131/103 20130101; F21W 2131/40 20130101; F21Y 2101/02 20130101; F21Y 2113/00 20130101; H05B 33/0812 20130101; H05B 33/0857 20130101; H05B 33/0863 20130101; H05B 37/02 20130101, , , 
pat470, SPRING CLIP, 20120205508, A1, August 16  2012, 367553, 13, February 7  2012, 248/231.81, 248/231.81, H01L 23/12 20060101 H01L023/12; F16B 2/20 20060101 F16B002/20, , , 
pat471, PHOTOVOLTAIC JUNCTION BOX, 20120205149, A1, August 16  2012, 028758, 13, February 16  2011, 174/547, 174/547, H05K 7/20 20060101 H05K007/20, , , 
pat472, Solar Collector, 20120204863, A1, August 16  2012, 424207, 13, March 19  2012, 126/696 ; 126/684, 126/696 ; 126/684, F24J 2/055 20130101; F24J 2/07 20130101; F24J 2/145 20130101; F24J 2/38 20130101; F24J 2/5233 20130101; F24J 2/541 20130101; F24J 2002/4665 20130101; H01L 31/0522 20130101; Y02E 10/41 20130101; Y02E 10/44 20130101; Y02E 10/45 20130101; Y02E 10/47 20130101; Y02E 10/52 20130101, , , 
pat473, APPARATUS AND METHOD FOR MEASURING SEMICONDUCTOR CARRIER LIFETIME, 20120203473, A1, August 9  2012, 500305, 13, October 1  2010, 702/34, 702/34, G01N 21/31 20130101; G01N 21/3151 20130101; G01N 2021/3568 20130101; H01L 22/14 20130101, , , 
pat474, LIGHT ENERGY SUPPLY FOR PHOTOBIOREACTOR SYSTEM, 20120202281, A1, August 9  2012, 022508, 13, February 7  2011, 435/292.1, 435/292.1, C12M 21/02 20130101; C12M 43/08 20130101, , , 
pat475, SANDWICH WEDGE CLAMP FOR FASTENING A SOLAR PANEL, 20120201601, A1, August 9  2012, 369755, 13, February 9  2012, 403/409.1 ; 29/428, 403/409.1 ; 29/428, F16B 7/02 20130101; F24J 2/5254 20130101, , , 
pat476, OPTICAL SENSOR MODULE, 20120201490, A1, August 9  2012, 361230, 13, January 30  2012, 385/12, 385/12, G02B 6/00 20060101 G02B006/00, , , 
pat477, PREVENTION OF SUBSTRATE EDGE PLATING IN A FOUNTAIN PLATING PROCESS, 20120199474, A1, August 9  2012, 440878, 13, April 5  2012, 204/242, 204/242, C25D 7/12 20130101; C25D 17/00 20130101, , , 
pat478, FLEXIBLE HERMETIC SEMICONDUCTOR SOLAR CELL PACKAGE WITH NON-HERMETIC OPTION, 20120199196, A1, August 9  2012, 224232, 13, September 1  2011, 136/259, 136/259, H01L 31/024 20060101 H01L031/024; H01L 31/0203 20060101 H01L031/0203, , , 
pat479, INTEGRATED SEMICONDUCTOR SOLAR CELL PACKAGE, 20120199195, A1, August 9  2012, 224204, 13, September 1  2011, 136/259, 136/259, H01L 31/024 20060101 H01L031/024; H01L 31/0203 20060101 H01L031/0203, , , 
pat480, INTEGRATED SEMICONDUCTOR SOLAR CELL PACKAGE, 20120199194, A1, August 9  2012, 224181, 13, September 1  2011, 136/259, 136/259, H01L 31/024 20060101 H01L031/024; H01L 31/0203 20060101 H01L031/0203, , , 
pat481, Mounting System for Photovoltaic Panels, 20120199181, A1, August 9  2012, 448918, 13, April 17  2012, 136/251, 136/251, F24J 2/5205 20130101; F24J 2/5211 20130101; F24J 2/5245 20130101; F24J 2/5254 20130101; F24J 2/5258 20130101; F24J 2/5264 20130101; F24J 2002/4658 20130101; F24J 2002/529 20130101; F24J 2002/5486 20130101; H01L 31/0422 20130101; Y02B 10/12 20130101; Y02E 10/47 20130101; Y02E 10/50 20130101, , , 
pat482, Recycled air photovoltaic cooler, 20120199174, A1, August 9  2012, 931547, 12, February 4  2011, 136/246, 136/246, H01L 31/0521 20130101; Y02B 10/12 20130101, , , 
pat483, DEVICE AND METHOD FOR REDUCING SPREAD OF MICROORGANISMS AND AIRBORNE HEALTH HAZARDOUS MATTER AND/OR FOR PROTECTION FROM MICROORGANISMS AND AIRBORNE HEALTH HAZARDOUS MATTER, 20120199003, A1, August 9  2012, 383225, 13, July 14  2010, 95/273 ; 454/189; 454/192; 454/341; 62/78; 96/223; 96/224, 95/273 ; 454/189; 454/192; 454/341; 62/78; 96/223; 96/224, A61G 10/02 20130101; A61G 13/108 20130101; A61G 15/10 20130101; F24F 3/1607 20130101, , , 
pat484, SYSTEMS OF MODULAR READY TO ASSEMBLE STRUCTURES AND RELEVANT FINISHED BUILDINGS, 20120198783, A1, August 9  2012, 261229, 13, September 24  2010, 52/309.1 ; 52/578; 52/588.1, 52/309.1 ; 52/588.1; 52/578, E04B 1/18 20130101; E04B 1/28 20130101; E04B 1/3211 20130101; E04B 2001/327 20130101; E04C 3/29 20130101, , , 
pat485, METHOD FOR ATTACHING A SOLAR MODULE TO A SUBSTRATE USING AN ADHESIVE, 20120198780, A1, August 9  2012, 501948, 13, October 14  2010, 52/173.3 ; 136/256; 156/182, 52/173.3 ; 156/182; 136/256, C09J 5/00 20130101, , , 
pat486, DISTRIBUTED THERMOELECTRIC STRING AND INSULATING PANEL AND APPLICATIONS FOR LOCAL HEATING  LOCAL COOLING  AND POWER GENERATION FROM HEAT, 20120198616, A1, August 9  2012, 394288, 13, September 12  2011, 5/423 ; 136/200; 136/201; 219/201; 5/421; 62/3.3, 5/423 ; 136/200; 136/201; 62/3.3; 5/421; 219/201, H01C 1/12 20130101; H01C 1/14 20130101; H01C 1/16 20130101; H01C 7/008 20130101; H01C 13/02 20130101; H01L 35/32 20130101, , , 
pat487, SYSTEMS  APPARATUS  AND METHODS OF A SOLAR ENERGY GRID INTEGRATED SYSTEM WITH ENERGY STORAGE APPLIANCE, 20120197449, A1, August 2  2012, 016901, 13, January 28  2011, 700/291 ; 710/305, 700/291 ; 710/305, G05B 15/02 20130101, , , 
pat488, DISPLAY WITH INTEGRATED PHOTOVOLTAICS, 20120194896, A1, August 2  2012, 444474, 13, April 11  2012, 359/290 ; 359/238, 359/290 ; 359/238, G02B 26/001 20130101; G02F 1/13306 20130101; G02F 1/133512 20130101; G02F 2001/13324 20130101; H01L 31/042 20130101; Y02E 10/52 20130101, , , 
pat489, CONTROL SYSTEM FOR ELECTROCHROMIC DEVICE, 20120194895, A1, August 2  2012, 354863, 13, January 20  2012, 359/275, 359/275, G02F 1/157 20130101; G02F 1/163 20130101; G02F 2001/13324 20130101, , , 
pat490, THERMALLY EXCITED NEAR-FIELD SOURCE, 20120193536, A1, August 2  2012, 443062, 13, April 10  2012, 250/341.1 ; 250/338.1, 250/341.1 ; 250/338.1, B82Y 15/00 20130101; B82Y 20/00 20130101; B82Y 35/00 20130101; G01Q 60/22 20130101, , , 
pat491, END CLAMP FOR FASTENING FRAMED PV MODULES, 20120193310, A1, August 2  2012, 388668, 13, August 3  2010, 211/41.1 ; 248/222.14; 248/316.4, 211/41.1 ; 248/316.4; 248/222.14, F16B 7/18 20130101; F24J 2/5203 20130101; F24J 2/5258 20130101; F24J 2002/4672 20130101; F24J 2002/5215 20130101; F24J 2002/5226 20130101; H01L 31/0422 20130101; H01L 31/05 20130101; Y02E 10/47 20130101; Y02E 10/50 20130101, , , 
pat492, DEVICE FOR SUPPORTING A ROTATABLE TARGET AND SPUTTERING APPARATUS, 20120193218, A1, August 2  2012, 019843, 13, February 2  2011, 204/192.12 ; 204/298.11, 204/192.12 ; 204/298.11, H01J 37/3405 20130101; H01J 37/3435 20130101; H01J 37/3441 20130101, , , 
pat493, FRAME-MOUNTED WIRE MANAGEMENT DEVICE, 20120192925, A1, August 2  2012, 076078, 13, March 30  2011, 136/251 ; 248/74.2, 136/251 ; 248/74.2, B64C 1/406 20130101; F16L 3/085 20130101; F16L 3/237 20130101; F16L 3/24 20130101; H01L 31/02008 20130101; H01L 31/0424 20130101; H01L 31/05 20130101; H02G 3/32 20130101, , , 
pat494, SOLAR COLLECTOR, 20120192922, A1, August 2  2012, 502224, 13, October 18  2010, 136/248 ; 126/600; 126/646; 136/246; 136/259; 359/853, 136/248 ; 136/259; 136/246; 126/646; 126/600; 359/853, F24J 2/10 20130101; F24J 2/541 20130101; H01L 31/0522 20130101; H01L 31/058 20130101; Y02E 10/47 20130101; Y02E 10/52 20130101; Y02E 10/60 20130101, , , 
pat495, Stacked Layer High Efficiency Solar Energy Collector, 20120192920, A1, August 2  2012, 015307, 13, January 27  2011, 136/248 ; 126/634; 136/251, 136/248 ; 126/634; 136/251, H01L 31/052 20060101 H01L031/052; H01L 31/048 20060101 H01L031/048; F24J 2/04 20060101 F24J002/04, , , 
pat496, SOLAR TRACKER MECHANISM, 20120192917, A1, August 2  2012, 015317, 13, January 27  2011, 136/246 ; 126/600, 136/246 ; 126/600, H01L 31/0422 20130101, , , 
pat497, PHOTOVOLTAIC MODULE AND ARRAY AND METHOD OF MANUFACTURE THEREOF, 20120192915, A1, August 2  2012, 500850, 13, October 7  2010, 136/244 ; 257/E31.113; 438/66, 136/244 ; 438/66; 257/E31.113, H01L 31/042 20130101; H01L 31/048 20130101; Y02E 10/52 20130101, , , 
pat498, Sinkless thermoelectric energy generator, 20120192908, A1, August 2  2012, 931441, 12, February 1  2011, 136/205, 136/205, B64C 1/38 20130101; B64C 1/40 20130101; B64D 41/00 20130101; H01L 35/30 20130101; Y02T 50/53 20130101, , , 
pat499, METHOD FOR EMBEDDING A SOLAR STRUCTURE, 20120192422, A1, August 2  2012, 500417, 13, October 7  2010, 29/890.033 ; 29/897.31, 29/890.033 ; 29/897.31, F24J 2/54 20130101; Y02E 10/47 20130101, , , 
pat500, THROUGH-PASSAGE ROOFING TILE, 20120190288, A1, July 26  2012, 496741, 13, September 22  2010, 454/250 ; 285/42, 454/250 ; 285/42, E04D 1/30 20130101; E04D 13/1476 20130101; E04D 2001/307 20130101; E04D 2001/309 20130101; F24F 7/02 20130101, , , 
pat501, Integrated security system, 20120188074, A1, July 26  2012, 066382, 13, April 13  2011, 340/539.13 ; 29/700, 340/539.13 ; 29/700, G06Q 50/06 20130101; G06Q 50/26 20130101, , , 
pat502, LOW FILTER CAPACITANCE POWER SYSTEMS  STRUCTURES  AND PROCESSES FOR SOLAR PLANTS, 20120187768, A1, July 26  2012, 358342, 13, January 25  2012, 307/82, 307/82, H02J 1/10 20130101; H02J 1/102 20130101; H02J 3/38 20130101; H02J 3/383 20130101; H02J 7/35 20130101; H02J 13/0075 20130101; H02M 1/126 20130101; Y02E 10/566 20130101; Y02E 10/58 20130101; Y02E 40/72 20130101; Y04S 10/123 20130101, , , 
pat503, SOLAR CELL ASSEMBLY AND ALSO SOLAR CELL ARRANGEMENT, 20120187439, A1, July 26  2012, 386292, 13, July 19  2010, 257/98 ; 257/E33.059; 257/E33.073, 257/98 ; 257/E33.073; 257/E33.059, H01L 31/02008 20130101; H01L 31/0236 20130101; H01L 31/048 20130101; H01L 31/0522 20130101; Y02E 10/52 20130101, , , 
pat504, ADJUSTABLE MOUNTING BRACKET FOR A PHOTOVOLTAIC PANEL FRAME SYSTEM, 20120187267, A1, July 26  2012, 014191, 13, January 26  2011, 248/292.14, 248/292.14, H01L 31/0422 20130101, , , 
pat505, TILT ASSEMBLY FOR TRACKING SOLAR COLLECTOR ASSEMBLY, 20120187058, A1, July 26  2012, 356476, 13, January 23  2012, 211/41.1, 211/41.1, F24J 2/5228 20130101; F24J 2/525 20130101; F24J 2/5264 20130101; F24J 2/5413 20130101; F24J 2002/5451 20130101; F24J 2002/5468 20130101; F24J 2002/5486 20130101; H01L 31/0422 20130101; Y02E 10/47 20130101; Y02E 10/50 20130101, , , 
pat506, ELECTROCHEMICAL SENSORS, 20120187000, A1, July 26  2012, 329135, 13, December 16  2011, 205/782 ; 204/421, 205/782 ; 204/421, G01N 27/3335 20130101; G01N 27/4167 20130101, , , 
pat507, METHOD AND SYSTEM FOR LARGE SCALE MANUFACTURE OF THIN FILM PHOTOVOLTAIC DEVICES USING MULTI-CHAMBER CONFIGURATION, 20120186975, A1, July 26  2012, 357445, 13, January 24  2012, 204/192.25 ; 204/298.02, 204/192.25 ; 204/298.02, H01L 21/67167 20130101; H01L 21/67173 20130101; H01L 21/67213 20130101; H01L 21/6723 20130101, , , 
pat508, METHOD AND APPARATUS FOR TWO STAGE COOLING OF AMBIENT AIR, 20120186778, A1, July 26  2012, 361063, 13, January 30  2012, 165/47 ; 165/185, 165/47 ; 165/185, F24F 5/0046 20130101; F24J 2/045 20130101; F25B 23/003 20130101; Y02B 10/20 20130101, , , 
pat509, Mounting Assembly for Supporting a Solar Panel  and Method of Employing Same, 20120186632, A1, July 26  2012, 357683, 13, January 25  2012, 136/251 ; 211/41.1; 29/890.033, 136/251 ; 29/890.033; 211/41.1, H01L 31/048 20060101 H01L031/048; H01L 23/32 20060101 H01L023/32; H01L 31/18 20060101 H01L031/18, , , 
pat510, ENCAPSULATION OF SOLAR CELLS, 20120186631, A1, July 26  2012, 341120, 13, December 30  2011, 136/251 ; 136/258; 136/259, 136/251 ; 136/259; 136/258, B32B 17/10018 20130101; B32B 17/10706 20130101; B32B 17/10788 20130101; B32B 17/10798 20130101; H01L 31/0422 20130101; H01L 31/048 20130101; Y02E 10/50 20130101, , , 
pat511, Photovoltaic Roofing Elements and Photovoltaic Roofing Systems, 20120186630, A1, July 26  2012, 326081, 13, December 14  2011, 136/251 ; 136/259; 29/428, 136/251 ; 136/259; 29/428, H01L 31/0203 20060101 H01L031/0203; B23P 11/00 20060101 B23P011/00; H01L 31/048 20060101 H01L031/048, , , 
pat512, MOLDED-IN SOLAR MODULE AND METHOD FOR MANFACTURING THE SAME, 20120186622, A1, July 26  2012, 012766, 13, January 24  2011, 136/244 ; 257/E31.117; 438/66, 136/244 ; 438/66; 257/E31.117, H01L 31/0488 20130101, , , 
pat513, Components and solar energy collection system, 20120186579, A1, July 26  2012, 374670, 13, January 6  2012, 126/684 ; 29/890.033, 126/684 ; 29/890.033, F24J 2/145 20130101; F24J 2/5232 20130101; F24J 2/541 20130101, , , 
pat514, Solar Collector, 20120186575, A1, July 26  2012, 192669, 13, July 28  2011, 126/643 ; 126/651; 126/657; 126/672; 126/677; 126/705, 126/643 ; 126/651; 126/672; 126/677; 126/705; 126/657, F24J 2/24 20060101 F24J002/24; F24J 2/50 20060101 F24J002/50; F24J 2/10 20060101 F24J002/10; F24J 2/48 20060101 F24J002/48, , , 
pat515, METHODS AND SYSTEMS FOR DESICCANT AIR CONDITIONING USING FLUIDS HEATED OR COOLED BY A SOLAR THERMAL SYSTEM, 20120186281, A1, July 26  2012, 115665, 13, May 25  2011, 62/92 ; 62/235.1; 62/271; 62/94, 62/92 ; 62/235.1; 62/271; 62/94, B01D 53/263 20130101; B01D 2259/4508 20130101; F24F 3/1417 20130101; Y02B 10/70 20130101, , , 
pat516, Wall Panel Systems for Rigid Wall Panels, 20120186170, A1, July 26  2012, 437992, 13, April 3  2012, 52/173.3 ; 52/235; 52/698; 52/745.21, 52/173.3 ; 52/235; 52/698; 52/745.21, E04F 13/0805 20130101; E04F 13/083 20130101; E04F 13/142 20130101; F24J 2/5245 20130101; Y02B 10/20 20130101, , , 
pat517, INTEGRATED REPEATERS FOR CELL PHONE APPLICATIONS, 20120184338, A1, July 19  2012, 428142, 13, March 23  2012, 455/572 ; 455/343.1, 455/572 ; 455/343.1, H02J 17/00 20130101; H03H 7/40 20130101; H04B 5/0037 20130101; H04B 5/0081 20130101, , , 
pat519, METHOD OF IMPRINTING TEXTURE ON RIGID SUBSTRATE USING FLEXIBLE STAMP, 20120183690, A1, July 19  2012, 348699, 13, January 12  2012, 427/256 ; 425/385, 427/256 ; 425/385, B29C 59/02 20130101; B82Y 10/00 20130101; B82Y 40/00 20130101; G03F 7/0002 20130101; H01L 31/02366 20130101; H01L 51/447 20130101; H01L 51/5275 20130101, , , 
pat520, SHROUDED WIND TURBINE SYSTEM WITH YAW CONTROL, 20120183387, A1, July 19  2012, 431206, 13, March 27  2012, 415/4.5 ; 415/118; 415/14, 415/4.5 ; 415/118; 415/14, F03D 1/04 20130101; F03D 7/0204 20130101; Y02E 10/723 20130101; Y02E 10/725 20130101, , , 
pat521, CLIP-ON LED LAMP WITH SOLAR PANEL FOR BASEBALL CAP, 20120182726, A1, July 19  2012, 347035, 13, January 10  2012, 362/183 ; 362/191, 362/183 ; 362/191, F21S 9/037 20130101; F21V 21/0885 20130101; F21V 21/30 20130101; F21Y 2101/02 20130101, , , 
pat522, CONCENTRATOR FOR SOLAR ENERGY GENERATION AND PRODUCTION THEREOF FROM POLYMERIC MATERIALS, 20120182607, A1, July 19  2012, 498793, 13, September 7  2010, 359/360 ; 126/684; 136/259; 264/1.9; 977/902, 359/360 ; 126/684; 136/259; 264/1.9; 977/902, F24J 2/1057 20130101; F24J 2/12 20130101; F24J 2/14 20130101; G02B 5/10 20130101; Y02E 10/40 20130101, , , 
pat524, PIN DISPENSING SYSTEM AND METHOD, 20120181299, A1, July 19  2012, 006043, 13, January 13  2011, 221/200 ; 221/258; 221/268; 221/276; 221/277; 221/282; 221/286; 221/289; 29/428, 221/200 ; 221/289; 221/286; 221/277; 221/258; 221/268; 221/282; 221/276; 29/428, D05B 91/12 20130101; D05B 97/12 20130101, , , 
pat525, Apparatus for Farming  Gardening and Landscaping, 20120181095, A1, July 19  2012, 007507, 13, January 14  2011, 180/2.2, 180/2.2, B60K 16/00 20060101 B60K016/00, , , 
pat526, III-NITRIDE FLIP-CHIP SOLAR CELLS, 20120180868, A1, July 19  2012, 279131, 13, October 21  2011, 136/262 ; 257/E31.02; 438/94, 136/262 ; 438/94; 257/E31.02, H01L 31/02363 20130101; H01L 31/02366 20130101; H01L 31/0527 20130101; H01L 31/0735 20130101; H01L 31/075 20130101; H01L 31/076 20130101; H01L 31/1848 20130101; H01L 31/1852 20130101, , , 
pat527, THREE-DIMENSIONAL THIN-FILM SOLAR CELLS, 20120180867, A1, July 19  2012, 355237, 13, January 20  2012, 136/261 ; 136/252, 136/261 ; 136/252, H01L 27/1423 20130101; H01L 31/042 20130101; H01L 31/048 20130101; H01L 31/05 20130101; H01L 31/0527 20130101; H01L 31/18 20130101; Y02B 10/12 20130101; Y02E 10/52 20130101, , , 
pat528, Advanced hybrid photovoltaic-thermal solar collector, 20120180848, A1, July 19  2012, 317135, 13, October 11  2011, 136/248, 136/248, H01L 31/058 20060101 H01L031/058, , , 
pat529, SOLAR TRACKER FOR THE ORIENTATION OF SOLAR PANELS, 20120180846, A1, July 19  2012, 391546, 13, August 21  2009, 136/246, 136/246, F24J 2/5424 20130101; F24J 2002/5441 20130101; F24J 2002/5465 20130101; Y02E 10/47 20130101, , , 
pat530, SUPPORT FOR SOLAR ENERGY COLLECTORS, 20120180845, A1, July 19  2012, 176276, 13, July 5  2011, 136/246, 136/246, F24J 2/523 20130101; F24J 2/541 20130101; F24J 2002/5468 20130101; F24J 2002/5489 20130101, , , 
pat531, ROTARY UNITS  ROTARY MECHANISMS  AND RELATED APPLICATIONS, 20120180586, A1, July 19  2012, 423413, 13, March 19  2012, 74/412R, 74/412.R, A61C 17/26 20130101; F16H 37/0813 20130101, , , 
pat532, PLASMA VAPOR DEPOSITION SYSTEM AND METHOD FOR MAKING MULTI-JUNCTION SILICON THIN FILM SOLAR CELL MODULES AND PANELS, 20120178202, A1, July 12  2012, 428445, 13, March 23  2012, 438/68 ; 257/E31.061; 438/80, 438/68 ; 438/80; 257/E31.061, C23C 16/458 20130101; C23C 16/513 20130101; H01L 31/076 20130101; H01L 31/18 20130101; Y02E 10/50 20130101; Y02E 10/548 20130101, , , 
pat533, STRUCTURE FOR LIFTING AND MOUNTING HELIOSTATS AND TROLLEY FOR MOVING SAID HELIOSTAT, 20120176695, A1, July 12  2012, 387105, 13, July 26  2010, 359/853 ; 294/81.1; 414/800, 359/853 ; 294/81.1; 414/800, B66C 1/10 20130101; B66C 1/62 20130101; F24J 2/10 20130101; F24J 2/52 20130101; F24J 2002/5281 20130101, , , 
pat534, DEVICES WITH FARADAY CAGES AND INTERNAL FLEXIBILITY SIPES, 20120175752, A1, July 12  2012, 426133, 13, March 21  2012, 257/659 ; 257/E23.114, 257/659 ; 257/E23.114, G06F 1/16 20130101; H01L 23/552 20130101; H01L 25/16 20130101, , , 
pat535, ELECTRICAL PANEL HEATING DEVICE AND METHOD AND BUILDING MATERIALS FOR THE PROTECTION THEREOF, 20120175359, A1, July 12  2012, 138998, 13, May 4  2010, 219/213 ; 252/509; 252/513; 29/611, 219/213 ; 252/513; 252/509; 29/611, F24D 13/022 20130101; H05B 3/141 20130101; H05B 3/24 20130101; H05B 2203/011 20130101; H05B 2203/017 20130101; H05B 2203/026 20130101, , , 
pat536, Panel Mounting System and Method, 20120175322, A1, July 12  2012, 316007, 13, December 9  2011, 211/41.1 ; 248/231.85; 248/299.1, 211/41.1 ; 248/231.85; 248/299.1, F24J 2/5232 20130101; F24J 2/5245 20130101; F24J 2/5258 20130101; F24J 2/5264 20130101; F24J 2/541 20130101, , , 
pat537, PHOTOVOLTAIC MODULE AND METHOD FOR MANUFACTURING PHOTOVOLTAIC MODULE, 20120174982, A1, July 12  2012, 426558, 13, March 21  2012, 136/259, 136/259, H01L 31/048 20130101; Y02E 10/50 20130101, , , 
pat538, PHOTOVOLTAIC MODULE MOUNTING SYSTEM, 20120174981, A1, July 12  2012, 392319, 13, August 25  2010, 136/259, 136/259, F24J 2/5232 20130101; F24J 2/5254 20130101; F24J 2/5256 20130101; F24J 2002/4665 20130101; F24J 2002/5281 20130101; H01L 31/0422 20130101; Y02B 10/12 20130101; Y02B 10/20 20130101; Y02E 10/47 20130101; Y02E 10/50 20130101, , , 
pat539, SOLAR MODULE ATTACHMENT DEVICE AND MOUNTING METHOD, 20120174968, A1, July 12  2012, 392289, 13, August 25  2010, 136/251 ; 29/890.033, 136/251 ; 29/890.033, F24J 2/5232 20130101; F24J 2/5254 20130101; F24J 2/5256 20130101; F24J 2002/4665 20130101; F24J 2002/5281 20130101; H01L 31/0422 20130101; Y02B 10/12 20130101; Y02B 10/20 20130101; Y02E 10/47 20130101; Y02E 10/50 20130101, , , 
pat540, PHOTOVOLTAIC MODULES AND MOUNTING SYSTEMS, 20120174967, A1, July 12  2012, 347383, 13, January 10  2012, 136/251 ; 136/252; 136/259, 136/251 ; 136/259; 136/252, H01L 31/048 20060101 H01L031/048; H01L 31/02 20060101 H01L031/02; H01L 31/0203 20060101 H01L031/0203, , , 
